
         Elément            Réel       Val. nom.           Ecart       Tol. sup.       Tol. inf.           OK/HT
                                                        (Dév PR)        (Tol PR)                                
Point-1(De 1 pt) 
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,149                                                                                

Point-2[9,13](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,138                                                                                

Point-2[9,14](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =          130,001                                                                                
     Coord. Z =            0,124                                                                                

Point-2[9,15](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =          140,001                                                                                
     Coord. Z =            0,110                                                                                

Point-2[9,16](De 0 pt) 
         ****  
         ****  
         ****  

Point-2[10,1](De 1 pt) 
     Coord. X =           90,002                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =            0,075                                                                                

Point-2[10,2](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =            0,092                                                                                

Point-2[10,3](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,106                                                                                

Point-2[10,4](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,120                                                                                

Point-2[10,5](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,133                                                                                

Point-2[10,6](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,146                                                                                

Point-2[10,7](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,155                                                                                

Point-2[10,8](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,161                                                                                

Point-2[10,9](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,162                                                                                

Point-2[10,10](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,159                                                                                

Point-2[10,11](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,154                                                                                

Point-2[10,12](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,148                                                                                

Point-2[10,13](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,139                                                                                

Point-2[10,14](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =          130,001                                                                                
     Coord. Z =            0,127                                                                                

Point-2[10,15](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =          140,001                                                                                
     Coord. Z =            0,113                                                                                

Point-2[10,16](De 0 pt) 
         ****  
         ****  
         ****  

Point-2[11,1](De 1 pt) 
     Coord. X =          100,002                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =            0,073                                                                                

Point-2[11,2](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =            0,089                                                                                

Point-2[11,3](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,103                                                                                

Point-2[11,4](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,117                                                                                

Point-2[11,5](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,129                                                                                

Point-2[11,6](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,140                                                                                

Point-2[11,7](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,147                                                                                

Point-2[11,8](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,152                                                                                

Point-2[11,9](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,155                                                                                

Point-2[11,10](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,154                                                                                

Point-2[11,11](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,150                                                                                

Point-2[11,12](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,144                                                                                

Point-2[11,13](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,135                                                                                

Point-2[11,14](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =          130,001                                                                                
     Coord. Z =            0,125                                                                                

Point-2[11,15](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =          140,001                                                                                
     Coord. Z =            0,113                                                                                

Point-2[11,16](De 0 pt) 
         ****  
         ****  
         ****  

Point-2[12,1](De 1 pt) 
     Coord. X =          110,002                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =            0,070                                                                                

Point-2[12,2](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           10,001                                                                                
