
         Elément            Réel       Val. nom.           Ecart       Tol. sup.       Tol. inf.           OK/HT
                                                        (Dév PR)        (Tol PR)                                
Point-1(De 1 pt) 
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,458                                                                                

Point-5[9,10](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,739                                                                                

Point-5[9,11](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,713                                                                                

Point-5[9,12](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,757                                                                                

Point-5[9,13](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,730                                                                                

Point-5[10,1](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =           -0,151                                                                                

Point-5[10,2](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =           -0,051                                                                                

Point-5[10,3](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,041                                                                                

Point-5[10,4](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,101                                                                                

Point-5[10,5](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,143                                                                                

Point-5[10,6](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,194                                                                                

Point-5[10,7](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,243                                                                                

Point-5[10,8](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,481                                                                                

Point-5[10,9](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,447                                                                                

Point-5[10,10](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,743                                                                                

Point-5[10,11](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,708                                                                                

Point-5[10,12](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,748                                                                                

Point-5[10,13](De 1 pt) 
     Coord. X =           90,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,691                                                                                

Point-5[11,1](De 1 pt) 
