
         Elément            Réel       Val. nom.           Ecart       Tol. sup.       Tol. inf.           OK/HT
                                                        (Dév PR)        (Tol PR)                                
Point-1(De 1 pt) 
     Coord. Z =            0,050                                                                                

Point-3[7,16](De 1 pt) 
     Coord. X =           59,998                                                                                
     Coord. Y =          150,002                                                                                
     Coord. Z =            0,166                                                                                

Point-3[8,1](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =            0,004                                                                                
     Coord. Z =            0,304                                                                                

Point-3[8,2](De 1 pt) 
     Coord. X =           69,996                                                                                
     Coord. Y =           10,002                                                                                
     Coord. Z =            0,137                                                                                

Point-3[8,3](De 1 pt) 
     Coord. X =           69,996                                                                                
     Coord. Y =           20,002                                                                                
     Coord. Z =            0,006                                                                                

Point-3[8,4](De 1 pt) 
     Coord. X =           69,996                                                                                
     Coord. Y =           30,002                                                                                
     Coord. Z =           -0,097                                                                                

Point-3[8,5](De 1 pt) 
     Coord. X =           69,996                                                                                
     Coord. Y =           40,002                                                                                
     Coord. Z =           -0,173                                                                                

Point-3[8,6](De 1 pt) 
     Coord. X =           69,996                                                                                
     Coord. Y =           50,002                                                                                
     Coord. Z =           -0,230                                                                                

Point-3[8,7](De 1 pt) 
     Coord. X =           69,996                                                                                
     Coord. Y =           60,002                                                                                
     Coord. Z =           -0,268                                                                                

Point-3[8,8](De 1 pt) 
     Coord. X =           69,996                                                                                
     Coord. Y =           70,002                                                                                
     Coord. Z =           -0,294                                                                                

Point-3[8,9](De 1 pt) 
     Coord. X =           69,996                                                                                
     Coord. Y =           80,002                                                                                
     Coord. Z =           -0,306                                                                                

Point-3[8,10](De 1 pt) 
     Coord. X =           69,996                                                                                
     Coord. Y =           90,002                                                                                
     Coord. Z =           -0,290                                                                                

Point-3[8,11](De 1 pt) 
     Coord. X =           69,996                                                                                
     Coord. Y =          100,002                                                                                
     Coord. Z =           -0,260                                                                                

Point-3[8,12](De 1 pt) 
     Coord. X =           69,996                                                                                
     Coord. Y =          110,002                                                                                
     Coord. Z =           -0,216                                                                                

Point-3[8,13](De 1 pt) 
     Coord. X =           69,996                                                                                
     Coord. Y =          120,002                                                                                
     Coord. Z =           -0,152                                                                                

Point-3[8,14](De 1 pt) 
     Coord. X =           69,996                                                                                
     Coord. Y =          130,002                                                                                
     Coord. Z =           -0,070                                                                                

Point-3[8,15](De 1 pt) 
     Coord. X =           69,996                                                                                
     Coord. Y =          140,002                                                                                
     Coord. Z =            0,025                                                                                

Point-3[8,16](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =          150,002                                                                                
     Coord. Z =            0,137                                                                                

Point-3[9,1](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =            0,004                                                                                
     Coord. Z =            0,322                                                                                

Point-3[9,2](De 1 pt) 
     Coord. X =           79,996                                                                                
     Coord. Y =           10,002                                                                                
     Coord. Z =            0,150                                                                                

Point-3[9,3](De 1 pt) 
     Coord. X =           79,996                                                                                
     Coord. Y =           20,002                                                                                
     Coord. Z =            0,017                                                                                

Point-3[9,4](De 1 pt) 
     Coord. X =           79,996                                                                                
     Coord. Y =           30,002                                                                                
     Coord. Z =           -0,088                                                                                

Point-3[9,5](De 1 pt) 
     Coord. X =           79,996                                                                                
     Coord. Y =           40,002                                                                                
     Coord. Z =           -0,168                                                                                

Point-3[9,6](De 1 pt) 
     Coord. X =           79,996                                                                                
     Coord. Y =           50,002                                                                                
     Coord. Z =           -0,234                                                                                

Point-3[9,7](De 1 pt) 
     Coord. X =           79,996                                                                                
     Coord. Y =           60,002                                                                                
     Coord. Z =           -0,275                                                                                

Point-3[9,8](De 1 pt) 
     Coord. X =           79,996                                                                                
     Coord. Y =           70,002                                                                                
     Coord. Z =           -0,309                                                                                

Point-3[9,9](De 1 pt) 
     Coord. X =           79,996                                                                                
     Coord. Y =           80,002                                                                                
     Coord. Z =           -0,319                                                                                

Point-3[9,10](De 1 pt) 
     Coord. X =           79,996                                                                                
     Coord. Y =           90,002                                                                                
     Coord. Z =           -0,299                                                                                

Point-3[9,11](De 1 pt) 
     Coord. X =           79,996                                                                                
     Coord. Y =          100,002                                                                                
     Coord. Z =           -0,274                                                                                

Point-3[9,12](De 1 pt) 
     Coord. X =           79,996                                                                                
     Coord. Y =          110,002                                                                                
     Coord. Z =           -0,232                                                                                

Point-3[9,13](De 1 pt) 
     Coord. X =           79,996                                                                                
     Coord. Y =          120,002                                                                                
     Coord. Z =           -0,175                                                                                

Point-3[9,14](De 1 pt) 
     Coord. X =           79,996                                                                                
     Coord. Y =          130,002                                                                                
     Coord. Z =           -0,095                                                                                

Point-3[9,15](De 1 pt) 
     Coord. X =           79,996                                                                                
     Coord. Y =          140,002                                                                                
     Coord. Z =           -0,004                                                                                

Point-3[9,16](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =          150,002                                                                                
     Coord. Z =            0,107                                                                                

Point-3[10,1](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =            0,004                                                                                
     Coord. Z =            0,327                                                                                

Point-3[10,2](De 1 pt) 
     Coord. X =           89,996                                                                                
     Coord. Y =           10,002                                                                                
     Coord. Z =            0,155                                                                                

Point-3[10,3](De 1 pt) 
     Coord. X =           89,996                                                                                
     Coord. Y =           20,002                                                                                
     Coord. Z =            0,020                                                                                

Point-3[10,4](De 1 pt) 
     Coord. X =           89,996                                                                                
     Coord. Y =           30,002                                                                                
     Coord. Z =           -0,087                                                                                

Point-3[10,5](De 1 pt) 
     Coord. X =           89,996                                                                                
     Coord. Y =           40,002                                                                                
     Coord. Z =           -0,171                                                                                

Point-3[10,6](De 1 pt) 
     Coord. X =           89,996                                                                                
     Coord. Y =           50,002                                                                                
     Coord. Z =           -0,240                                                                                

Point-3[10,7](De 1 pt) 
     Coord. X =           89,996                                                                                
     Coord. Y =           60,002                                                                                
     Coord. Z =           -0,285                                                                                

Point-3[10,8](De 1 pt) 
     Coord. X =           89,996                                                                                
     Coord. Y =           70,002                                                                                
     Coord. Z =           -0,315                                                                                

Point-3[10,9](De 1 pt) 
     Coord. X =           89,996                                                                                
     Coord. Y =           80,002                                                                                
     Coord. Z =           -0,329                                                                                

Point-3[10,10](De 1 pt) 
     Coord. X =           89,996                                                                                
     Coord. Y =           90,002                                                                                
     Coord. Z =           -0,319                                                                                

Point-3[10,11](De 1 pt) 
     Coord. X =           89,996                                                                                
     Coord. Y =          100,002                                                                                
     Coord. Z =           -0,287                                                                                

Point-3[10,12](De 1 pt) 
     Coord. X =           89,996                                                                                
     Coord. Y =          110,002                                                                                
     Coord. Z =           -0,255                                                                                

Point-3[10,13](De 1 pt) 
     Coord. X =           89,996                                                                                
     Coord. Y =          120,002                                                                                
     Coord. Z =           -0,198                                                                                

Point-3[10,14](De 1 pt) 
     Coord. X =           89,996                                                                                
     Coord. Y =          130,002                                                                                
     Coord. Z =           -0,121                                                                                

Point-3[10,15](De 1 pt) 
     Coord. X =           89,996                                                                                
     Coord. Y =          140,002                                                                                
     Coord. Z =           -0,033                                                                                

Point-3[10,16](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =          150,002                                                                                
     Coord. Z =            0,077                                                                                

Plan-1(De 160 pt) 
     Coord. X =           44,684                                                                                
     Coord. Y =           74,065                                                                                
     Coord. Z =           -0,127                                                                                
   Angle (XY) =          161,367                                                                                
      Angle X =           90,029                                                                                
      Angle Y =           89,990                                                                                
      Angle Z =            0,030                                                                                
     Planéité =                                            0,642                                                
    Plan. min =                                            0,223                                                
    Plan. max =                                            0,419                                                

