
         Elément            Réel       Val. nom.           Ecart       Tol. sup.       Tol. inf.           OK/HT
                                                        (Dév PR)        (Tol PR)                                
Point-1(De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =          120,002                                                                                
     Coord. Z =            0,003                                                                                

Point-2[10,14](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =          130,002                                                                                
     Coord. Z =            0,105                                                                                

Point-2[10,15](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =          140,002                                                                                
     Coord. Z =            0,222                                                                                

Point-2[10,16](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =          150,002                                                                                
     Coord. Z =            0,363                                                                                

Plan-1(De 161 pt) 
     Coord. X =           44,719                                                                                
     Coord. Y =           74,536                                                                                
     Coord. Z =           -0,014                                                                                
   Angle (XY) =          -76,144                                                                                
      Angle X =           89,964                                                                                
      Angle Y =           90,146                                                                                
      Angle Z =            0,151                                                                                
     Planéité =                                            0,613                                                
    Plan. min =                                            0,182                                                
    Plan. max =                                            0,432                                                

